X,Y,OBJECTID,name_e,nom_f,Label_e,Etiquette_f,min_scale_echelle,max_scale_echelle,url_e,url_f,Facility_Type_Installation,Public_Access,Accessible
-74.177728036241902,45.287550513877619,165103,Visitor center/Interpretation facility - Fort Coteau-du-Lac,Centre d'acceuil/Installtion d'interprétation - Fort Coteau-du-Lac,Visitor center/Interpretation facility,Centre d'acceuil/Installtion d'interprétation,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,Yes//Oui
-74.176005688926224,45.287471150438549,165104,Bridge - Fort Coteau-du-Lac,Pont - Fort Coteau-du-Lac,Bridge,Pont,,,,,Bridge//pont,Yes//Oui,Yes//Oui
-79.458661921496159,47.28946014417987,165105,Visitor center/Interpretation facility - Fort Témiscamingue,Centre d'acceuil/Installtion d'interprétation - Fort Témiscamingue,Visitor center/Interpretation facility,Centre d'acceuil/Installtion d'interprétation,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,Yes//Oui
-73.269627147001529,45.126959000676223,165106,Visitor center/Interpretation facility - Fort Lennox,Centre d'acceuil/Installtion d'interprétation - Fort Lennox,Visitor center/Interpretation facility,Centre d'acceuil/Installtion d'interprétation,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,Yes//Oui
-73.757845196994779,45.852748484771162,165107,Picnic / Day Use Area - Maison Sir Wilfrid Laurier,Aire de pique-nique - Maison Sir Wilfrid Laurier,Picnic / Day Use Area,Aire de pique-nique,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-73.757485155434154,45.852584905433631,165108,Visitor center/Interpretation facility - Maison Sir Wilfrid Laurier,Centre d'acceuil/Installtion d'interprétation - Maison Sir Wilfrid Laurier,Visitor center/Interpretation facility,Centre d'acceuil/Installtion d'interprétation,,,,,Visitor Centre / Interpretation Facility//Centre d'acceuil / Installation d'interprétation,Yes//Oui,No//Non
-72.661023733830731,46.395001666376274,165109,Parks Canada offices - Vieilles Forges du Saint-Maurice,Bureaux de Parcs Canada - Vieilles Forges du Saint-Maurice,Parks Canada offices,Bureaux de Parcs Canada,,,,,Parks Canada Offices//Bureaux de Parcs Canada,No//Non,Yes//Oui
-72.661023733830731,46.395001666376274,165110,Compound/Operations Station - Vieilles Forges du Saint-Maurice,Ateliers/Station des opérations - Vieilles Forges du Saint-Maurice,Compound/Operations station,Ateliers/Station des opérations,,,,,Compound/Operations Station//Ateliers/Station des opérations,No//Non,Yes//Oui
-72.661336027788209,46.394723196968236,165111,Garbage / Recycling Facility - Vieilles Forges du Saint-Maurice,Installations pour déchêts et recyclage - Vieilles Forges du Saint-Maurice,Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.053933554214765,46.751556143358272,165112,Swimming Area - Parc national de la Mauricie (Wapizagonke Nord),Aire de baignade - Parc national de la Mauricie (Wapizagonke Nord),Swimming Area,Aire de baignade,,,,,Swimming Area//Aire de baignade,Yes//Oui,No//Non
-73.054138403353207,46.751003362695833,165113,Picnic / Day Use Area - Parc national de la Mauricie (Wapizagonke Nord),Aire de pique-nique - Parc national de la Mauricie (Wapizagonke Nord),Picnic / Day Use Area,Aire de pique-nique,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-72.920385878172368,46.766612539648925,165114,Playground - Parc national de la mauricie (Lac Édouard),Terrain de jeu - Parc national de la mauricie (Lac Édouard),Playground,Terrain de jeu,,,,,Playground//Terrain de jeu,Yes//Oui,Yes//Oui
-72.920498605452124,46.766154152316901,165115,Picnic / Day Use Area - Parc national de la mauricie (Lac Édouard),Aire de pique-nique - Parc national de la mauricie (Lac Édouard),Picnic / Day Use Area,Aire de pique-nique,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-72.918185046998971,46.766388957658648,165116,Picnic / Day Use Area - Parc national de la mauricie (Lac Édouard),Aire de pique-nique - Parc national de la mauricie (Lac Édouard),Picnic / Day Use Area,Aire de pique-nique,,,,,Picnic / Day Use Area//Aire de pique-nique,Yes//Oui,Yes//Oui
-72.809463426861953,46.752487248104963,165117,Playground - Parc national de la Mauricie (Rivière-à-la-Pêche),Terrain de jeu - Parc national de la Mauricie (Rivière-à-la-Pêche),Playground,Terrain de jeu,,,,,Playground//Terrain de jeu,Yes//Oui,Yes//Oui
-72.807512159391976,46.754287681731341,165118,Garbage / Recycling Facility - Parc national de la mauricie (Rivière-à-la-Pêche),Installations pour déchêts et recyclage - Parc national de la mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.802562708426223,46.753666148239454,165119,Garbage / Recycling Facility - Parc national de la mauricie (Rivière-à-la-Pêche),Installations pour déchêts et recyclage - Parc national de la mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.802518041431568,46.753676014590198,165120,Garbage / Recycling Facility - Parc national de la mauricie (Rivière-à-la-Pêche),Installations pour déchêts et recyclage - Parc national de la mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.661336027788209,46.394723196968236,165121,Garbage / Recycling Facility - Vieilles Forges du Saint-Maurice,Installations pour déchêts et recyclage - Vieilles Forges du Saint-Maurice,Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.005385827368997,46.669767508439087,165122,Garbage / Recycling Facility - Parc national de la Mauricie (Secteur Saint-Mathieu),Installations pour déchêts et recyclage - Parc national de la Mauricie (Secteur Saint-Mathieu),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.055630700215033,46.751137511374317,165123,Garbage / Recycling Facility - Parc national de la Mauricie (Wapizagonke Nord),Installations pour déchêts et recyclage - Parc national de la Mauricie (Wapizagonke Nord),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.917440680316872,46.767258949366692,165124,Garbage / Recycling Facility - Parc national de la Mauricie (Lac Édouard),Installations pour déchêts et recyclage - Parc national de la Mauricie (Lac Édouard),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.004061599656723,46.654916277455342,165125,Garbage / Recycling Facility - Parc national de la Mauricie (Secteur Saint-Mathieu),Installations pour déchêts et recyclage - Parc national de la Mauricie (Secteur Saint-Mathieu),Garbage / Recycling Facility,Installations pour déchêts et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.807081996299715,46.755281506439502,165126,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.807553701444078,46.754354142637666,165127,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.808363170164242,46.753114371099493,165128,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.808451378618585,46.753850058678793,165129,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.801775552382026,46.753906847117484,165130,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.811958565077887,46.756785275394357,165131,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.807126545633025,46.755295851411475,165132,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.808399058700516,46.753141932804049,165133,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.808504006507391,46.753861295795467,165134,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.80176825124704,46.753878276772795,165135,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.803499724330706,46.752744790008002,165136,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.811917870479121,46.756803988468945,165137,Garbage / Recycling Facility - Parc national de la Mauricie (Rivière-à-la-Pêche),Installations pour déchets et recyclage - Parc national de la Mauricie (Rivière-à-la-Pêche),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.993263432572959,46.66392789270926,165138,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.993290648964347,46.663921359478223,165139,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.9911147657253,46.663737609248251,165140,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.99660438438903,46.666576349093042,165141,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.996587983964005,46.666587470327975,165142,Garbage / Recycling Facility - Parc national de la mauricie (Mistagance),Installations pour déchets et recyclage - Parc national de la Mauricie (Mistagance),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-72.993977199835612,46.663612171678899,165143,Playground - Parc national de la mauricie (Mistagance),Terrain de jeu - Parc national de la mauricie (Mistagance),Playground,Terrain de jeu,,,,,Playground//Terrain de jeu,Yes//Oui,Yes//Oui
-73.042202911143036,46.737743258704825,165144,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.042177111992487,46.73770066236564,165145,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.042548413981308,46.736679377276346,165146,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.04257402849457,46.736647000829429,165147,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.041454734381745,46.733938831696399,165148,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.041446691351638,46.733931788770484,165149,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
-73.041105089528699,46.734280543274515,165150,Garbage / Recycling Facility - Parc national de la mauricie (Wapizagonke),Installations pour déchets et recyclage - Parc national de la Mauricie (Wapizagonke),Garbage / Recycling Facility,Installations pour déchets et recyclage,,,,,Garbage / Recycling Facility//Installations pour déchets et recyclage,Yes//Oui,No//Non
